Year,Week,Club1,Club2,Att1,Mid1,Def1,Att2,Mid2,Def2,Diff1,Diff2,Goals1,Goals2
2016,13,UD Las Palmas,Athletic Bilbao,73,71,70,78,78,78,0.08333333333333333,0.25,3,1
2016,14,Granada CF,Sevilla FC,73,73,74,79,80,80,-1.3846153846153846,0.46153846153846156,2,1
2016,14,FC Barcelona,Real Madrid,91,85,82,86,86,83,1.4615384615384615,1.9230769230769231,1,1
2016,14,CD Leganés,Villarreal CF,67,69,68,79,79,79,-1.0769230769230769,0.6923076923076923,0,0
2016,14,Atlético Madrid,Espanyol Barcelona,81,80,81,76,75,74,1.3076923076923077,0.0,0,0
2016,14,Real Betis,Celta Vigo,77,75,75,77,76,76,-0.8461538461538461,-0.15384615384615385,3,3
2016,14,Athletic Bilbao,SD Eibar,78,78,78,74,73,72,0.07692307692307693,0.3076923076923077,3,1
2016,14,CD Alavés,UD Las Palmas,69,67,69,73,71,70,-0.23076923076923078,0.23076923076923078,1,1
2016,14,Sporting Gijón,CA Osasuna,73,74,73,67,68,68,-1.1538461538461537,-1.0769230769230769,3,1
2016,14,Valencia CF,Málaga CF,79,80,79,75,76,75,-0.5384615384615384,0.15384615384615385,2,2
2016,14,Deportivo La Coruña,Real Sociedad,79,74,74,77,77,76,-0.7692307692307693,0.6153846153846154,5,1
2016,15,Málaga CF,Granada CF,75,76,75,73,73,74,0.14285714285714285,-1.2142857142857142,1,1
2016,15,CA Osasuna,FC Barcelona,67,68,68,91,85,82,-1.1428571428571428,1.3571428571428572,0,3
2016,15,Real Sociedad,Valencia CF,77,77,76,79,80,79,0.2857142857142857,-0.5,3,2
2016,15,UD Las Palmas,CD Leganés,73,71,70,67,69,68,0.21428571428571427,-1.0,1,1
2016,15,Real Madrid,Deportivo La Coruña,86,86,83,79,74,74,1.7857142857142858,-0.42857142857142855,3,2
2016,15,SD Eibar,CD Alavés,74,73,72,69,67,69,0.14285714285714285,-0.21428571428571427,0,0
2016,15,Celta Vigo,Sevilla FC,77,76,76,79,80,80,-0.14285714285714285,0.35714285714285715,0,3
2016,15,Espanyol Barcelona,Sporting Gijón,76,75,74,73,74,73,0.0,-0.9285714285714286,2,1
2016,15,Real Betis,Athletic Bilbao,77,75,75,78,78,78,-0.7857142857142857,0.21428571428571427,1,0
2016,15,Villarreal CF,Atlético Madrid,79,79,79,81,80,81,0.6428571428571429,1.2142857142857142,3,0
2016,16,CD Alavés,Real Betis,69,67,69,77,75,75,-0.2,-0.6666666666666666,1,0
2016,16,Sporting Gijón,Villarreal CF,73,74,73,79,79,79,-0.9333333333333333,0.8,1,3
2016,16,Atlético Madrid,UD Las Palmas,81,80,81,73,71,70,0.9333333333333333,0.2,1,0
2016,16,Granada CF,Real Sociedad,73,73,74,77,77,76,-1.1333333333333333,0.3333333333333333,0,2
2016,16,Sevilla FC,Málaga CF,79,80,80,75,76,75,0.5333333333333333,0.13333333333333333,4,1
2016,16,CD Leganés,SD Eibar,67,69,68,74,73,72,-0.9333333333333333,0.13333333333333333,1,1
2016,16,Deportivo La Coruña,CA Osasuna,79,74,74,67,68,68,-0.4666666666666667,-1.2666666666666666,2,0
2016,16,FC Barcelona,Espanyol Barcelona,91,85,82,76,75,74,1.4666666666666666,0.06666666666666667,4,1
2016,16,Athletic Bilbao,Celta Vigo,78,78,78,77,76,76,0.13333333333333333,-0.3333333333333333,2,1
2016,16,Valencia CF,Real Madrid,79,80,79,86,86,83,-0.5333333333333333,1.7333333333333334,2,1
2016,17,Espanyol Barcelona,Deportivo La Coruña,76,75,74,79,74,74,-0.125,-0.3125,1,1
2016,17,Real Madrid,Granada CF,86,86,83,73,73,74,1.5625,-1.1875,5,0
2016,17,SD Eibar,Atlético Madrid,74,73,72,81,80,81,0.125,0.9375,0,2
2016,17,UD Las Palmas,Sporting Gijón,73,71,70,73,74,73,0.125,-1.0,1,0
2016,17,Real Sociedad,Sevilla FC,77,77,76,79,80,80,0.4375,0.6875,0,4
2016,17,Athletic Bilbao,CD Alavés,78,78,78,69,67,69,0.1875,-0.125,0,0
2016,17,Real Betis,CD Leganés,77,75,75,67,69,68,-0.6875,-0.875,2,0
2016,17,Celta Vigo,Málaga CF,77,76,76,75,76,75,-0.375,-0.0625,3,1
2016,17,Villarreal CF,FC Barcelona,79,79,79,91,85,82,0.875,1.5625,1,1
2016,17,CA Osasuna,Valencia CF,67,68,68,79,80,79,-1.3125,-0.4375,3,3
2016,18,CD Leganés,Athletic Bilbao,67,69,68,78,78,78,-0.9411764705882353,0.17647058823529413,0,0
2016,18,FC Barcelona,UD Las Palmas,91,85,82,73,71,70,1.4705882352941178,0.17647058823529413,5,0
2016,18,Atlético Madrid,Real Betis,81,80,81,77,75,75,1.0,-0.5294117647058824,1,0
2016,18,Deportivo La Coruña,Villarreal CF,79,74,74,79,79,79,-0.29411764705882354,0.8235294117647058,0,0
2016,18,Valencia CF,Espanyol Barcelona,79,80,79,76,75,74,-0.4117647058823529,-0.11764705882352941,2,1
2016,18,Celta Vigo,CD Alavés,77,76,76,69,67,69,-0.23529411764705882,-0.11764705882352941,1,0
2016,18,Sporting Gijón,SD Eibar,73,74,73,74,73,72,-1.0,0.0,2,3
2016,18,Granada CF,CA Osasuna,73,73,74,67,68,68,-1.411764705882353,-1.2352941176470589,1,1
2016,18,Sevilla FC,Real Madrid,79,80,80,86,86,83,0.8823529411764706,1.7647058823529411,2,1
2016,18,Málaga CF,Real Sociedad,75,76,75,77,77,76,-0.17647058823529413,0.17647058823529413,0,2
2016,19,UD Las Palmas,Deportivo La Coruña,73,71,70,79,74,74,-0.1111111111111111,-0.2777777777777778,1,1
2016,19,Espanyol Barcelona,Granada CF,76,75,74,73,73,74,-0.16666666666666666,-1.3333333333333333,3,1
2016,19,Real Madrid,Málaga CF,86,86,83,75,76,75,1.6111111111111112,-0.2777777777777778,2,1
2016,19,CD Alavés,CD Leganés,69,67,69,67,69,68,-0.16666666666666666,-0.8888888888888888,2,2
2016,19,Villarreal CF,Valencia CF,79,79,79,79,80,79,0.7777777777777778,-0.3333333333333333,0,2
2016,19,CA Osasuna,Sevilla FC,67,68,68,79,80,80,-1.1666666666666667,0.8888888888888888,3,4
2016,19,Athletic Bilbao,Atlético Madrid,78,78,78,81,80,81,0.16666666666666666,1.0,2,2
2016,19,Real Betis,Sporting Gijón,77,75,75,73,74,73,-0.5555555555555556,-1.0,0,0
2016,19,Real Sociedad,Celta Vigo,77,77,76,77,76,76,0.2777777777777778,-0.16666666666666666,1,0
2016,19,SD Eibar,FC Barcelona,74,73,72,91,85,82,0.05555555555555555,1.6666666666666667,0,4
2016,20,CA Osasuna,Málaga CF,67,68,68,75,76,75,-1.1578947368421053,-0.3157894736842105,1,1
2016,20,Villarreal CF,Granada CF,79,79,79,73,73,74,0.631578947368421,-1.368421052631579,2,0
2016,20,CD Alavés,Atlético Madrid,69,67,69,81,80,81,-0.15789473684210525,0.9473684210526315,0,0
2016,20,SD Eibar,Deportivo La Coruña,74,73,72,79,74,74,-0.15789473684210525,-0.2631578947368421,3,1
2016,20,CD Leganés,Celta Vigo,67,69,68,77,76,76,-0.8421052631578947,-0.21052631578947367,0,2
2016,20,Real Betis,FC Barcelona,77,75,75,91,85,82,-0.5263157894736842,1.7894736842105263,1,1
2016,20,Espanyol Barcelona,Sevilla FC,76,75,74,79,80,80,-0.05263157894736842,0.8947368421052632,3,1
2016,20,Athletic Bilbao,Sporting Gijón,78,78,78,73,74,73,0.15789473684210525,-0.9473684210526315,2,1
2016,20,Real Madrid,Real Sociedad,86,86,83,77,77,76,1.5789473684210527,0.3157894736842105,3,0
2016,20,UD Las Palmas,Valencia CF,73,71,70,79,80,79,-0.10526315789473684,-0.21052631578947367,3,1
2016,21,Málaga CF,Espanyol Barcelona,75,76,75,76,75,74,-0.3,0.05,0,1
2016,21,FC Barcelona,Athletic Bilbao,91,85,82,78,78,78,1.7,0.2,3,0
2016,21,Atlético Madrid,CD Leganés,81,80,81,67,69,68,0.9,-0.9,2,0
2016,21,Valencia CF,SD Eibar,79,80,79,74,73,72,-0.3,-0.05,0,4
2016,21,Sevilla FC,Villarreal CF,79,80,80,79,79,79,0.75,0.7,0,0
2016,21,Sporting Gijón,CD Alavés,73,74,73,69,67,69,-0.95,-0.15,2,4
2016,21,Real Sociedad,CA Osasuna,77,77,76,67,68,68,0.15,-1.1,3,2
2016,21,Granada CF,UD Las Palmas,73,73,74,73,71,70,-1.4,0.0,1,0
2016,21,Deportivo La Coruña,Real Betis,79,74,74,77,75,75,-0.35,-0.5,1,1
2016,21,Celta Vigo,Real Madrid,77,76,76,86,86,83,-0.1,1.65,1,4
2016,22,Espanyol Barcelona,Real Sociedad,76,75,74,77,77,76,0.09523809523809523,0.19047619047619047,1,2
2016,22,Real Betis,Valencia CF,77,75,75,79,80,79,-0.47619047619047616,-0.47619047619047616,0,0
2016,22,CD Alavés,FC Barcelona,69,67,69,91,85,82,-0.047619047619047616,1.7619047619047619,0,6
2016,22,Athletic Bilbao,Deportivo La Coruña,78,78,78,79,74,74,0.047619047619047616,-0.3333333333333333,2,1
2016,22,CA Osasuna,Real Madrid,67,68,68,86,86,83,-1.0952380952380953,1.7142857142857142,1,3
2016,22,Villarreal CF,Málaga CF,79,79,79,75,76,75,0.6666666666666666,-0.3333333333333333,1,1
2016,22,CD Leganés,Sporting Gijón,67,69,68,73,74,73,-0.9523809523809523,-1.0,0,2
2016,22,UD Las Palmas,Sevilla FC,73,71,70,79,80,80,-0.047619047619047616,0.7142857142857143,0,1
2016,22,Atlético Madrid,Celta Vigo,81,80,81,77,76,76,0.9523809523809523,-0.23809523809523808,3,2
2016,22,SD Eibar,Granada CF,74,73,72,73,73,74,0.14285714285714285,-1.2857142857142858,4,0
2016,23,Granada CF,Real Betis,73,73,74,77,75,75,-1.4090909090909092,-0.45454545454545453,4,1
2016,23,Sporting Gijón,Atlético Madrid,73,74,73,81,80,81,-0.8636363636363636,0.9545454545454546,1,4
2016,23,Real Madrid,Espanyol Barcelona,86,86,83,76,75,74,1.7272727272727273,0.045454545454545456,2,0
2016,23,Deportivo La Coruña,CD Alavés,79,74,74,69,67,69,-0.36363636363636365,-0.3181818181818182,0,1
2016,23,Sevilla FC,SD Eibar,79,80,80,74,73,72,0.7272727272727273,0.3181818181818182,2,0
2016,23,Real Sociedad,Villarreal CF,77,77,76,79,79,79,0.22727272727272727,0.6363636363636364,0,1
2016,23,Valencia CF,Athletic Bilbao,79,80,79,78,78,78,-0.45454545454545453,0.09090909090909091,2,0
2016,23,Celta Vigo,CA Osasuna,77,76,76,67,68,68,-0.2727272727272727,-1.1363636363636365,3,0
2016,23,FC Barcelona,CD Leganés,91,85,82,67,69,68,1.9545454545454546,-1.0,2,1
2016,23,Málaga CF,UD Las Palmas,75,76,75,73,71,70,-0.3181818181818182,-0.09090909090909091,2,1
2016,24,UD Las Palmas,Real Sociedad,73,71,70,77,77,76,-0.13043478260869565,0.17391304347826086,0,1
2016,24,CD Alavés,Valencia CF,69,67,69,79,80,79,-0.2608695652173913,-0.34782608695652173,2,1
2016,24,Real Betis,Sevilla FC,77,75,75,79,80,80,-0.5652173913043478,0.782608695652174,1,2
2016,24,CD Leganés,Deportivo La Coruña,67,69,68,79,74,74,-1.0,-0.391304347826087,4,0
2016,24,SD Eibar,Málaga CF,74,73,72,75,76,75,0.21739130434782608,-0.2608695652173913,3,0
2016,24,Espanyol Barcelona,CA Osasuna,76,75,74,67,68,68,-0.043478260869565216,-1.2173913043478262,3,0
2016,24,Atlético Madrid,FC Barcelona,81,80,81,91,85,82,1.0434782608695652,1.9130434782608696,1,2
2016,24,Athletic Bilbao,Granada CF,78,78,78,73,73,74,0.0,-1.2173913043478262,3,1
2016,24,Sporting Gijón,Celta Vigo,73,74,73,77,76,76,-0.9565217391304348,-0.13043478260869565,1,1
2016,24,Villarreal CF,Real Madrid,79,79,79,86,86,83,0.6521739130434783,1.7391304347826086,2,3
2016,25,Real Sociedad,SD Eibar,77,77,76,74,73,72,0.20833333333333334,0.3333333333333333,2,2
2016,25,Málaga CF,Real Betis,75,76,75,77,75,75,-0.375,-0.5833333333333334,1,2
2016,25,Valencia CF,CD Leganés,79,80,79,67,69,68,-0.375,-0.7916666666666666,1,0
2016,25,CA Osasuna,Villarreal CF,67,68,68,79,79,79,-1.2916666666666667,0.5833333333333334,1,4
2016,25,FC Barcelona,Sporting Gijón,91,85,82,73,74,73,1.875,-0.9166666666666666,6,1
2016,25,Celta Vigo,Espanyol Barcelona,77,76,76,76,75,74,-0.125,0.08333333333333333,2,2
2016,25,Real Madrid,UD Las Palmas,86,86,83,73,71,70,1.7083333333333333,-0.16666666666666666,3,3
2016,25,Granada CF,CD Alavés,73,73,74,69,67,69,-1.25,-0.20833333333333334,2,1
2016,25,Deportivo La Coruña,Atlético Madrid,79,74,74,81,80,81,-0.5416666666666666,0.9583333333333334,1,1
2016,25,Sevilla FC,Athletic Bilbao,79,80,80,78,78,78,0.7916666666666666,0.08333333333333333,1,0
2016,26,Real Betis,Real Sociedad,77,75,75,77,77,76,-0.52,0.2,2,3
2016,26,CD Leganés,Granada CF,67,69,68,73,73,74,-0.8,-1.16,1,0
2016,26,SD Eibar,Real Madrid,74,73,72,86,86,83,0.32,1.64,1,4
2016,26,Villarreal CF,Espanyol Barcelona,79,79,79,76,75,74,0.68,0.08,2,0
2016,26,FC Barcelona,Celta Vigo,91,85,82,77,76,76,2.0,-0.12,5,0
2016,26,Sporting Gijón,Deportivo La Coruña,73,74,73,79,74,74,-1.08,-0.52,0,1
2016,26,Atlético Madrid,Valencia CF,81,80,81,79,80,79,0.92,-0.32,3,0
2016,26,UD Las Palmas,CA Osasuna,73,71,70,67,68,68,-0.16,-1.36,5,2
2016,26,Athletic Bilbao,Málaga CF,78,78,78,75,76,75,0.04,-0.4,1,0
2016,26,CD Alavés,Sevilla FC,69,67,69,79,80,80,-0.24,0.8,1,1
2016,27,Espanyol Barcelona,UD Las Palmas,76,75,74,73,71,70,0.0,-0.038461538461538464,4,3
2016,27,Valencia CF,Sporting Gijón,79,80,79,73,74,73,-0.4230769230769231,-1.0769230769230769,1,1
2016,27,Sevilla FC,CD Leganés,79,80,80,67,69,68,0.7692307692307693,-0.7307692307692307,1,1
2016,27,Málaga CF,CD Alavés,75,76,75,69,67,69,-0.4230769230769231,-0.23076923076923078,1,2
2016,27,Granada CF,Atlético Madrid,73,73,74,81,80,81,-1.1538461538461537,1.0,0,1
2016,27,Real Sociedad,Athletic Bilbao,77,77,76,78,78,78,0.23076923076923078,0.07692307692307693,0,2
2016,27,Deportivo La Coruña,FC Barcelona,79,74,74,91,85,82,-0.46153846153846156,2.1153846153846154,2,1
2016,27,Celta Vigo,Villarreal CF,77,76,76,79,79,79,-0.3076923076923077,0.7307692307692307,0,1
2016,27,Real Madrid,Real Betis,86,86,83,77,75,75,1.6923076923076923,-0.5384615384615384,2,1
2016,27,CA Osasuna,SD Eibar,67,68,68,74,73,72,-1.4230769230769231,0.19230769230769232,1,1
2016,28,UD Las Palmas,Villarreal CF,73,71,70,79,79,79,-0.07407407407407407,0.7407407407407407,1,0
2016,28,SD Eibar,Espanyol Barcelona,74,73,72,76,75,74,0.18518518518518517,0.037037037037037035,1,1
2016,28,Athletic Bilbao,Real Madrid,78,78,78,86,86,83,0.14814814814814814,1.6666666666666667,1,2
2016,28,CD Alavés,Real Sociedad,69,67,69,77,77,76,-0.18518518518518517,0.14814814814814814,1,0
2016,28,Real Betis,CA Osasuna,77,75,75,67,68,68,-0.5555555555555556,-1.3703703703703705,2,0
2016,28,CD Leganés,Málaga CF,67,69,68,75,76,75,-0.7037037037037037,-0.4444444444444444,0,0
2016,28,Atlético Madrid,Sevilla FC,81,80,81,79,80,80,1.0,0.7407407407407407,3,1
2016,28,Sporting Gijón,Granada CF,73,74,73,73,73,74,-1.037037037037037,-1.1481481481481481,3,1
2016,28,Deportivo La Coruña,Celta Vigo,79,74,74,77,76,76,-0.4074074074074074,-0.3333333333333333,0,1
2016,28,FC Barcelona,Valencia CF,91,85,82,79,80,79,2.0,-0.4074074074074074,4,2
2016,29,Espanyol Barcelona,Real Betis,76,75,74,77,75,75,0.03571428571428571,-0.4642857142857143,2,1
2016,29,Villarreal CF,SD Eibar,79,79,79,74,73,72,0.6785714285714286,0.17857142857142858,2,3
2016,29,CA Osasuna,Athletic Bilbao,67,68,68,78,78,78,-1.3928571428571428,0.10714285714285714,1,2
2016,29,Real Sociedad,CD Leganés,77,77,76,67,69,68,0.10714285714285714,-0.6785714285714286,1,1
2016,29,Málaga CF,Atlético Madrid,75,76,75,81,80,81,-0.42857142857142855,1.0357142857142858,0,2
2016,29,Sevilla FC,Sporting Gijón,79,80,80,73,74,73,0.6428571428571429,-0.9285714285714286,0,0
2016,29,Real Madrid,CD Alavés,86,86,83,69,67,69,1.6428571428571428,-0.14285714285714285,3,0
2016,29,Valencia CF,Deportivo La Coruña,79,80,79,79,74,74,-0.4642857142857143,-0.42857142857142855,3,0
2016,29,Granada CF,FC Barcelona,73,73,74,91,85,82,-1.1785714285714286,2.0,1,4
2016,29,Celta Vigo,UD Las Palmas,77,76,76,73,71,70,-0.2857142857142857,-0.03571428571428571,3,1
2016,30,Athletic Bilbao,Espanyol Barcelona,78,78,78,76,75,74,0.13793103448275862,0.06896551724137931,2,0
2016,30,Real Betis,Villarreal CF,77,75,75,79,79,79,-0.4827586206896552,0.6206896551724138,0,1
2016,30,Atlético Madrid,Real Sociedad,81,80,81,77,77,76,1.0689655172413792,0.10344827586206896,1,0
2016,30,FC Barcelona,Sevilla FC,91,85,82,79,80,80,2.0344827586206895,0.6206896551724138,3,0
2016,30,CD Alavés,CA Osasuna,69,67,69,67,68,68,-0.2413793103448276,-1.3793103448275863,0,1
2016,30,Sporting Gijón,Málaga CF,73,74,73,75,76,75,-0.896551724137931,-0.4827586206896552,0,1
2016,30,Deportivo La Coruña,Granada CF,79,74,74,73,73,74,-0.5172413793103449,-1.2413793103448276,0,0
2016,30,CD Leganés,Real Madrid,67,69,68,86,86,83,-0.6551724137931034,1.6896551724137931,2,4
2016,30,SD Eibar,UD Las Palmas,74,73,72,73,71,70,0.20689655172413793,-0.10344827586206896,3,1
2016,30,Valencia CF,Celta Vigo,79,80,79,77,76,76,-0.3448275862068966,-0.20689655172413793,3,2
2016,31,Villarreal CF,Athletic Bilbao,79,79,79,78,78,78,0.6333333333333333,0.2,3,1
2016,31,Espanyol Barcelona,CD Alavés,76,75,74,69,67,69,0.0,-0.26666666666666666,1,0
2016,31,Real Madrid,Atlético Madrid,86,86,83,81,80,81,1.7,1.0666666666666667,1,1
2016,31,Sevilla FC,Deportivo La Coruña,79,80,80,79,74,74,0.5,-0.5,4,2
2016,31,Málaga CF,FC Barcelona,75,76,75,91,85,82,-0.43333333333333335,2.066666666666667,2,0
2016,31,Granada CF,Valencia CF,73,73,74,79,80,79,-1.2,-0.3,1,3
2016,31,Celta Vigo,SD Eibar,77,76,76,74,73,72,-0.23333333333333334,0.26666666666666666,0,2
2016,31,CA Osasuna,CD Leganés,67,68,68,67,69,68,-1.3,-0.7,2,1
2016,31,UD Las Palmas,Real Betis,73,71,70,77,75,75,-0.16666666666666666,-0.5,4,1
2016,31,Real Sociedad,Sporting Gijón,77,77,76,73,74,73,0.06666666666666667,-0.9,3,1
2016,32,Athletic Bilbao,UD Las Palmas,78,78,78,73,71,70,0.12903225806451613,-0.06451612903225806,5,1
2016,32,Deportivo La Coruña,Málaga CF,79,74,74,75,76,75,-0.5483870967741935,-0.3548387096774194,2,0
2016,32,Sporting Gijón,Real Madrid,73,74,73,86,86,83,-0.9354838709677419,1.6451612903225807,2,3
2016,32,Atlético Madrid,CA Osasuna,81,80,81,67,68,68,1.032258064516129,-1.2258064516129032,3,0
2016,32,FC Barcelona,Real Sociedad,91,85,82,77,77,76,1.935483870967742,0.12903225806451613,3,2
2016,32,CD Leganés,Espanyol Barcelona,67,69,68,76,75,74,-0.7096774193548387,0.03225806451612903,0,1
2016,32,Valencia CF,Sevilla FC,79,80,79,79,80,80,-0.22580645161290322,0.5483870967741935,0,0
2016,32,Real Betis,SD Eibar,77,75,75,74,73,72,-0.5806451612903226,0.3225806451612903,2,0
2016,32,Granada CF,Celta Vigo,73,73,74,77,76,76,-1.2258064516129032,-0.2903225806451613,0,3
2016,32,CD Alavés,Villarreal CF,69,67,69,79,79,79,-0.2903225806451613,0.6774193548387096,2,1
2016,33,Sevilla FC,Granada CF,79,80,80,73,73,74,0.53125,-1.28125,2,0
2016,33,Málaga CF,Valencia CF,75,76,75,79,80,79,-0.40625,-0.21875,2,0
2016,33,Villarreal CF,CD Leganés,79,79,79,67,69,68,0.625,-0.71875,2,1
2016,33,CA Osasuna,Sporting Gijón,67,68,68,73,74,73,-1.28125,-0.9375,2,2
2016,33,Espanyol Barcelona,Atlético Madrid,76,75,74,81,80,81,0.0625,1.09375,0,1
2016,33,Real Sociedad,Deportivo La Coruña,77,77,76,79,74,74,0.09375,-0.46875,1,0
2016,33,Celta Vigo,Real Betis,77,76,76,77,75,75,-0.1875,-0.5,0,1
2016,33,UD Las Palmas,CD Alavés,73,71,70,69,67,69,-0.1875,-0.25,1,1
2016,33,Real Madrid,FC Barcelona,86,86,83,91,85,82,1.625,1.90625,2,3
2016,33,SD Eibar,Athletic Bilbao,74,73,72,78,78,78,0.25,0.25,0,1
2016,34,Sporting Gijón,Espanyol Barcelona,73,74,73,76,75,74,-0.9090909090909091,0.030303030303030304,1,1
2016,34,Granada CF,Málaga CF,73,73,74,75,76,75,-1.303030303030303,-0.3333333333333333,0,2
2016,34,Atlético Madrid,Villarreal CF,81,80,81,79,79,79,1.0909090909090908,0.6363636363636364,0,1
2016,34,FC Barcelona,CA Osasuna,91,85,82,67,68,68,1.878787878787879,-1.2424242424242424,7,1
2016,34,CD Leganés,UD Las Palmas,67,69,68,73,71,70,-0.7272727272727273,-0.18181818181818182,3,0
2016,34,Valencia CF,Real Sociedad,79,80,79,77,77,76,-0.2727272727272727,0.12121212121212122,2,3
2016,34,Deportivo La Coruña,Real Madrid,79,74,74,86,86,83,-0.48484848484848486,1.5454545454545454,2,6
2016,34,CD Alavés,SD Eibar,69,67,69,74,73,72,-0.24242424242424243,0.21212121212121213,0,0
2016,34,Sevilla FC,Celta Vigo,79,80,80,77,76,76,0.5757575757575758,-0.21212121212121213,2,1
2016,34,Athletic Bilbao,Real Betis,78,78,78,77,75,75,0.2727272727272727,-0.45454545454545453,2,1
2016,35,Villarreal CF,Sporting Gijón,79,79,79,73,74,73,0.6470588235294118,-0.8823529411764706,3,1
2016,35,Real Sociedad,Granada CF,77,77,76,73,73,74,0.14705882352941177,-1.3235294117647058,2,1
2016,35,Real Madrid,Valencia CF,86,86,83,79,80,79,1.6176470588235294,-0.29411764705882354,2,1
2016,35,UD Las Palmas,Atlético Madrid,73,71,70,81,80,81,-0.2647058823529412,1.0294117647058822,0,5
2016,35,Espanyol Barcelona,FC Barcelona,76,75,74,91,85,82,0.029411764705882353,2.0,0,3
2016,35,CA Osasuna,Deportivo La Coruña,67,68,68,79,74,74,-1.3823529411764706,-0.5882352941176471,2,2
2016,35,Real Betis,CD Alavés,77,75,75,69,67,69,-0.47058823529411764,-0.23529411764705882,1,4
2016,35,SD Eibar,CD Leganés,74,73,72,67,69,68,0.20588235294117646,-0.6176470588235294,2,0
2016,35,Celta Vigo,Athletic Bilbao,77,76,76,78,78,78,-0.23529411764705882,0.29411764705882354,0,3
2016,35,Málaga CF,Sevilla FC,75,76,75,79,80,80,-0.2647058823529412,0.5882352941176471,4,2
2016,36,Sevilla FC,Real Sociedad,79,80,80,77,77,76,0.5142857142857142,0.17142857142857143,1,1
2016,36,Sporting Gijón,UD Las Palmas,73,74,73,73,71,70,-0.9142857142857143,-0.4,1,0
2016,36,Atlético Madrid,SD Eibar,81,80,81,74,73,72,1.1428571428571428,0.2571428571428571,1,0
2016,36,FC Barcelona,Villarreal CF,91,85,82,79,79,79,2.0285714285714285,0.6857142857142857,4,1
2016,36,Granada CF,Real Madrid,73,73,74,86,86,83,-1.3142857142857143,1.6,0,4
2016,36,CD Alavés,Athletic Bilbao,69,67,69,78,78,78,-0.14285714285714285,0.37142857142857144,1,0
2016,36,Valencia CF,CA Osasuna,79,80,79,67,68,68,-0.3142857142857143,-1.3428571428571427,4,1
2016,36,Deportivo La Coruña,Espanyol Barcelona,79,74,74,76,75,74,-0.5714285714285714,-0.05714285714285714,1,2
2016,36,Málaga CF,Celta Vigo,75,76,75,77,76,76,-0.2,-0.3142857142857143,3,0
2016,36,CD Leganés,Real Betis,67,69,68,77,75,75,-0.6571428571428571,-0.5428571428571428,4,0
2016,37,Espanyol Barcelona,Valencia CF,76,75,74,79,80,79,-0.027777777777777776,-0.2222222222222222,0,1
2016,37,CA Osasuna,Granada CF,67,68,68,73,73,74,-1.3888888888888888,-1.3888888888888888,2,1
2016,37,CD Alavés,Celta Vigo,69,67,69,77,76,76,-0.1111111111111111,-0.3888888888888889,3,1
2016,37,Athletic Bilbao,CD Leganés,78,78,78,67,69,68,0.3333333333333333,-0.5277777777777778,1,1
2016,37,Real Betis,Atlético Madrid,77,75,75,81,80,81,-0.6388888888888888,1.1388888888888888,1,1
2016,37,SD Eibar,Sporting Gijón,74,73,72,73,74,73,0.2222222222222222,-0.8611111111111112,0,1
2016,37,UD Las Palmas,FC Barcelona,73,71,70,91,85,82,-0.4166666666666667,2.0555555555555554,1,4
2016,37,Villarreal CF,Deportivo La Coruña,79,79,79,79,74,74,0.5833333333333334,-0.5833333333333334,0,0
2016,37,Real Madrid,Sevilla FC,86,86,83,79,80,80,1.6666666666666667,0.5,4,1
2016,37,Real Sociedad,Málaga CF,77,77,76,75,76,75,0.16666666666666666,-0.1111111111111111,2,2
2016,38,Granada CF,Espanyol Barcelona,73,73,74,76,75,74,-1.3783783783783783,-0.05405405405405406,1,2
2016,38,Sporting Gijón,Real Betis,73,74,73,77,75,75,-0.8108108108108109,-0.6216216216216216,2,2
2016,38,CD Leganés,CD Alavés,67,69,68,69,67,69,-0.5135135135135135,-0.05405405405405406,1,1
2016,38,Deportivo La Coruña,UD Las Palmas,79,74,74,73,71,70,-0.5675675675675675,-0.4864864864864865,3,0
2016,38,Sevilla FC,CA Osasuna,79,80,80,67,68,68,0.40540540540540543,-1.3243243243243243,5,0
2016,38,Atlético Madrid,Athletic Bilbao,81,80,81,78,78,78,1.1081081081081081,0.32432432432432434,3,1
2016,38,Valencia CF,Villarreal CF,79,80,79,79,79,79,-0.1891891891891892,0.5675675675675675,1,3
2016,38,Celta Vigo,Real Sociedad,77,76,76,77,77,76,-0.43243243243243246,0.16216216216216217,2,2
2016,38,FC Barcelona,SD Eibar,91,85,82,74,73,72,2.081081081081081,0.1891891891891892,4,2
2016,38,Málaga CF,Real Madrid,75,76,75,86,86,83,-0.10810810810810811,1.7027027027027026,0,2
2020,2,Villarreal CF,SD Eibar,80,79,78,77,78,75,0.0,0.0,2,1
2020,2,Celta Vigo,Valencia CF,80,77,76,81,81,81,0.0,2.0,2,1
2020,2,SD Huesca,Cádiz CF,73,72,72,70,72,71,0.0,-2.0,0,2
2020,2,Real Betis,Real Valladolid,81,81,78,76,76,73,1.0,0.0,2,0
2020,2,Granada CF,CD Alavés,76,75,75,76,75,76,2.0,-1.0,2,1
2020,3,CD Alavés,Getafe CF,76,75,76,80,77,78,-1.0,1.0,0,0
2020,3,Valencia CF,SD Huesca,81,81,81,73,72,72,0.5,-1.0,1,1
2020,3,Real Betis,Real Madrid,81,81,78,85,87,85,1.5,0.0,2,3
2020,3,CA Osasuna,Levante UD,76,74,74,77,77,76,0.5,-2.0,1,3
